,Released,Movie,Genre,Budget,Revenue,Trailer,Year
3180,2010-07-13 00:00:00,Caught in the Crossfire,Drama,,0.0,,2010
3181,2010-12-31 00:00:00,Caught Inside,,,0.0,,2010
3182,2011-12-31 00:00:00,Caught on Tape,Musical,,0.0,,2011
3183,1998-01-30 00:00:00,Caught Up,Drama,,6754958.0,,1998
3184,2006-11-10 00:00:00,Cautiva,,,16259.0,,2006
3185,2013-08-06 00:00:00,Cavalcade,Drama,,0.0,,2013
3186,2006-11-10 00:00:00,Cave of the Yellow Dog,,,141803.0,,2006
3187,2005-08-26 00:00:00,The Cave,Horror,30000000.0,15007991.0,,2005
3188,1981-04-17 00:00:00,Caveman,Comedy,,15965000.0,,1981
3189,2001-03-02 00:00:00,The Caveman's Valentine,Drama,13500000.0,687081.0,,2001
3190,2014-02-07 00:00:00,Cavemen,Comedy,,0.0,,2014
3191,2011-04-29 00:00:00,Cave of Forgotten Dreams,Documentary,,5304920.0,,2011
3192,2006-05-26 00:00:00,Cavite,Thriller/Suspense,7000.0,70071.0,,2006
3193,2009-12-31 00:00:00,Cayman Went,,,0.0,,2009
3194,1993-03-12 00:00:00,CB4,Comedy,,17642060.0,,1993
3195,2013-10-11 00:00:00,CBGB,Drama,,0.0,,2013
3196,2008-08-29 00:00:00,Ce qu'il faut pour vivre,Drama,,170543.0,,2008
3197,2007-12-31 00:00:00,"Ce soir, je dors chez toi",Comedy,,0.0,,2007
3198,2000-08-11 00:00:00,Cecil B. Demented,Black Comedy,10000000.0,1276984.0,,2000
3199,2011-02-11 00:00:00,Cedar Rapids,Comedy,,6861102.0,,2011
3200,2009-12-31 00:00:00,Celda 211,,,0.0,,2009
3201,1998-11-20 00:00:00,Celebrity,Comedy,12000000.0,5078660.0,,1998
3202,2012-08-03 00:00:00,Celeste and Jesse Forever,Romantic Comedy,,3103407.0,,2012
3203,2006-04-19 00:00:00,The Celestine Prophecy,Adventure,,1214661.0,,2006
3204,2012-05-04 00:00:00,Céline et Julie vont en bateau - Phantom Ladies Over Paris,,,31452.0,,2012
3205,2014-12-31 00:00:00,Cell,Horror,,0.0,,2014
3206,2009-06-16 00:00:00,The Cell 2,,,0.0,,2009
3207,2010-12-31 00:00:00,Cell 213,Horror,,0.0,,2010
3208,2000-08-18 00:00:00,The Cell,Thriller/Suspense,35000000.0,61280963.0,,2000
3209,2008-04-08 00:00:00,The Cellar Door,Horror,,0.0,,2008
3210,2004-09-10 00:00:00,Cellular,Thriller/Suspense,45000000.0,32003620.0,,2004
3211,1996-03-15 00:00:00,The Celluloid Closet,Documentary,,1310167.0,,1996
3212,2004-10-01 00:00:00,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,Documentary,,0.0,,2004
3213,1996-04-19 00:00:00,Celtic Pride,Comedy,,9240378.0,,1996
3214,2005-03-01 00:00:00,Celtic Woman,Concert/Performance,,0.0,,2005
3215,2007-01-30 00:00:00,"Celtic Woman - A New Journey: Live at Slane Castle, Ireland",Concert/Performance,,0.0,,2007
3216,1993-02-03 00:00:00,The Cemetery Club,Comedy,,5583621.0,,1993
3217,2010-08-06 00:00:00,Cemetery Junction,Comedy,,0.0,,2010
3218,2007-12-31 00:00:00,La Cena Per Farli Conoscere,,,0.0,,2007
3219,2012-12-31 00:00:00,Cendrillon au Far West,,,0.0,,2012
3220,2008-12-31 00:00:00,Cenizas del cielo,Drama,,0.0,,2008
3221,2001-04-20 00:00:00,The Center of the World,Drama,,1096037.0,,2001
3222,2000-05-12 00:00:00,Center Stage,Drama,18000000.0,17200925.0,,2000
3223,2009-01-20 00:00:00,Center Stage: Turn It Up,,,0.0,,2009
3224,1998-11-20 00:00:00,Central do Brasil,Drama,2900000.0,5969553.0,,1998
3225,2011-12-31 00:00:00,Central Intelligence,Comedy,,0.0,,2011
3226,2012-11-23 00:00:00,The Central Park Five,Documentary,,325653.0,,2012
3227,2010-08-27 00:00:00,Centurion,Action,15000000.0,123570.0,,2010
3228,1996-12-18 00:00:00,La cérémonie,Drama,,670659.0,,1996
3229,2011-04-08 00:00:00,Ceremony,Romantic Comedy,,22270.0,,2011
3230,1985-03-01 00:00:00,Certain Fury,Action,,1381091.0,,1985
3231,2014-03-11 00:00:00,A Certain Justice,Drama,,0.0,,2014
3232,2011-02-11 00:00:00,Certifiably Jonathan,Comedy,,7826.0,,2011
3233,2014-03-28 00:00:00,Cesar Chavez,Drama,,3636095.0,Play,2014
3234,2013-02-06 00:00:00,Cesare deve morire,Drama,,0.0,,2013
3235,2003-04-04 00:00:00,Cet amour-là,Drama,,72036.0,,2003
3236,2013-01-29 00:00:00,Cet obscur objet du desir,Documentary,,0.0,,2013
3237,2007-08-15 00:00:00,O Céu de Suely,Drama,,12007.0,,2007
3238,2007-12-31 00:00:00,Ceux Qui Restent,,,0.0,,2007
3239,2007-02-23 00:00:00,Cha no aji,Comedy,,0.0,,2007
3240,2007-06-29 00:00:00,Chacun sa nuit,Thriller/Suspense,1900000.0,18435.0,,2007
3241,2009-12-31 00:00:00,Chai Lai Angels,,,0.0,,2009
3242,2010-10-01 00:00:00,Chain Letter,Horror,3000000.0,205842.0,,2010
3243,1996-08-02 00:00:00,Chain Reaction,Action,55000000.0,21226204.0,,1996
3244,2012-10-02 00:00:00,Chained,Horror,,0.0,,2012
3245,1983-05-27 00:00:00,Chained Heat,Drama,,6149983.0,,1983
3246,1998-03-13 00:00:00,Chairman of the Board,Comedy,7000000.0,306715.0,,1998
3247,2007-08-10 00:00:00,Chak De India,Drama,,1113541.0,,2007
3248,2010-08-27 00:00:00,Chak Jawana,Musical,,0.0,,2010
3249,2012-10-24 00:00:00,Chakravyuh,Action,,0.0,,2012
3250,2000-03-17 00:00:00,Le Chal Apne Sang,Drama,,1030.0,,2000
3251,2000-05-05 00:00:00,Chal Mere Bhai,Romantic Comedy,,199227.0,,2000
3252,2011-10-14 00:00:00,Chalet Girl,Romantic Comedy,,1710.0,,2011
3253,2007-05-11 00:00:00,Chalk,,,302845.0,,2007
3254,1982-07-23 00:00:00,The Challenge,Action,,3534852.0,,1982
3255,2011-12-31 00:00:00,Challenger,Drama,,0.0,,2011
3256,2011-05-06 00:00:00,Chalo Dilli,,,72486.0,,2011
3257,1996-10-11 00:00:00,The Chamber,Drama,,14407578.0,,1996
3258,2001-02-09 00:00:00,La chambre des magiciennes,Drama,,5788.0,,2001
3259,2011-07-08 00:00:00,The Chameleon,Thriller/Suspense,,0.0,,2011
3260,1979-04-04 00:00:00,The Champ,Drama,,30441738.0,,1979
3261,1984-04-20 00:00:00,Champions,Drama,,200000.0,,1984
3262,2010-12-31 00:00:00,Champions (2010),,,0.0,,2010
3263,2012-12-31 00:00:00,Champions of the Deep,Action,,0.0,,2012
3264,2011-12-31 00:00:00,The Champions,Thriller/Suspense,,0.0,,2011
3265,2010-01-15 00:00:00,Chance Pe Dance,,,168643.0,,2010
3266,2011-12-31 00:00:00,The Chancellor Manuscript,Thriller/Suspense,,0.0,,2011
3267,1989-03-10 00:00:00,Chances Are,Romantic Comedy,,15939663.0,,1989
3268,2010-07-23 00:00:00,Chandler,Action,,0.0,,2010
3269,2009-01-16 00:00:00,Chandni Chowk to China,Musical,,921738.0,,2009
3270,1998-03-05 00:00:00,Change of Habit,Drama,,0.0,,1998
3271,1980-12-01 00:00:00,A Change of Seasons,Drama,,16400000.0,,1980
3272,2011-08-05 00:00:00,The Change-Up,Comedy,52000000.0,37081475.0,Play,2011
3273,2008-10-24 00:00:00,Changeling,Thriller/Suspense,55000000.0,35739802.0,,2008
3274,1980-01-01 00:00:00,The Changeling,Horror,,12000000.0,,1980
3275,2002-04-12 00:00:00,Changing Lanes,Thriller/Suspense,45000000.0,66790248.0,,2002
3276,2007-12-31 00:00:00,Changing Partners,Drama,,0.0,,2007
3277,2012-12-31 00:00:00,Changing the Game,,,0.0,,2012
3278,2006-07-14 00:00:00,Changing Times,Drama,,545255.0,,2006
3279,2008-03-21 00:00:00,Les Chansons d'Amour,Musical,,103970.0,,2008
3280,2003-01-31 00:00:00,Chaos,Comedy,,204274.0,,2003
3281,2005-08-05 00:00:00,Chaos,Horror,,10289.0,,2005
3282,2008-02-19 00:00:00,Chaos,,,0.0,,2008
3283,2009-08-04 00:00:00,The Chaos Experiment,,,0.0,,2009
3284,2008-03-14 00:00:00,Chaos Theory,Comedy,,240476.0,,2008
3285,2011-02-18 00:00:00,The Chaperone,Comedy,,14400.0,,2011
3286,1992-12-25 00:00:00,Chaplin,Drama,,9289349.0,,1992
3287,2015-03-06 00:00:00,Chappie,Comedy,,0.0,,2015
3288,2008-03-28 00:00:00,Chapter 27,Drama,,56215.0,,2008
3289,1979-01-01 00:00:00,Chapter Two,Comedy,,30000000.0,,1979
3290,1963-12-05 00:00:00,Charade,Comedy,,13474588.0,,1963
3291,1936-10-20 00:00:00,"Charge of the Light Brigade, The",Action,1200000.0,0.0,,1936
3292,1981-09-25 00:00:00,Chariots of Fire,Drama,5500000.0,57159946.0,,1981
3293,1994-09-29 00:00:00,Charley Varrick,Thriller/Suspense,,0.0,,1994
3294,2013-04-02 00:00:00,Charlie: A Toy Story,,,0.0,,2013
3295,2009-12-31 00:00:00,Charlie and Boots,,,0.0,,2009
3296,2005-07-15 00:00:00,Charlie and the Chocolate Factory,Comedy,150000000.0,206459076.0,,2005
3297,2005-07-15 00:00:00,Charlie and the Chocolate Factory (IMAX),Comedy,,14000000.0,,2005
3298,2008-02-22 00:00:00,Charlie Bartlett,Comedy,12000000.0,3950294.0,,2008
3299,2009-10-06 00:00:00,A Charlie Brown Christmas,,,0.0,,2009
3300,2010-09-07 00:00:00,A Charlie Brown Thanksgiving,Comedy,,0.0,,2010
3301,2013-11-15 00:00:00,Charlie Countryman,Drama,,0.0,,2013
3302,2010-07-30 00:00:00,Charlie St. Cloud,Drama,44000000.0,31206263.0,Play,2010
3303,2014-01-29 00:00:00,Charlie Victor Romeo,Documentary,,0.0,,2014
3304,2007-12-21 00:00:00,Charlie Wilson's War,Drama,75000000.0,66661095.0,,2007
3305,2013-12-31 00:00:00,Charlie Zone,,,0.0,,2013
3306,2000-11-03 00:00:00,Charlie's Angels,Adventure,90000000.0,125305545.0,,2000
3307,2003-06-27 00:00:00,Charlie's Angels: Full Throttle,Action,120000000.0,100814328.0,,2003
3308,2001-12-28 00:00:00,Charlotte Gray,Drama,,668140.0,,2001
3309,2011-11-04 00:00:00,Charlotte Rampling: The Look,Documentary,,19988.0,,2011
3310,2003-05-02 00:00:00,Charlotte Sometimes,Drama,,121771.0,,2003
3311,2006-12-15 00:00:00,Charlotte's Web,Drama,82500000.0,82985708.0,,2006
3312,1973-01-01 00:00:00,Charlotte's Web (1973),,,0.0,,1973
3313,2002-09-27 00:00:00,Charly,Drama,950000.0,814666.0,,2002
3314,2013-08-20 00:00:00,Charulata,Drama,,0.0,,2013
3315,1994-03-04 00:00:00,The Chase,Adventure,,7836488.0,,1994
3316,2008-12-31 00:00:00,The Chaser,Action,,0.0,,2008
3317,1994-04-22 00:00:00,Chasers,Comedy,,1596700.0,,1994
3318,2013-04-05 00:00:00,Chashme Baddoor,Comedy,,235401.0,,2013
3319,1997-04-04 00:00:00,Chasing Amy,Romantic Comedy,250000.0,12006514.0,,1997
3320,2013-04-02 00:00:00,Chasing Beauty,Documentary,,0.0,,2013
3321,2012-11-16 00:00:00,Chasing Ice,Documentary,,612089.0,,2012
3322,2004-01-09 00:00:00,Chasing Liberty,Romantic Comedy,23000000.0,12189514.0,,2004
3323,2011-08-26 00:00:00,Chasing Madoff,Documentary,,28850.0,,2011
3324,2003-04-16 00:00:00,Chasing Papi,Comedy,9000000.0,6126237.0,,2003
3325,2010-05-28 00:00:00,Chasing Rainbows,Musical,,0.0,,2010
3326,2009-06-23 00:00:00,Chasseurs de dragons,Adventure,17000000.0,0.0,,2009
3327,2014-02-11 00:00:00,Chastity Bites,Comedy,,0.0,,2014
3328,2012-12-07 00:00:00,Le chat du rabbin,Adventure,,4301.0,,2012
3329,2011-12-31 00:00:00,The Chateau Meroux,,,0.0,,2011
3330,2002-08-09 00:00:00,The Château,Comedy,,301175.0,,2002
3331,2010-12-31 00:00:00,Chatroom,Thriller/Suspense,,0.0,,2010
3332,1990-04-20 00:00:00,Chattahoochee,Drama,,259486.0,,1990
3333,2009-12-31 00:00:00,Chatterbox,,,0.0,,2009
3334,2006-01-30 00:00:00,The Chatterley Affair,Drama,,0.0,,2006
3335,2013-12-31 00:00:00,Chavez Cage of Glory,Drama,,0.0,,2013
3336,2011-12-31 00:00:00,Chaw,Horror,,0.0,,2011
3337,1969-06-27 00:00:00,Che!,Drama,,2000000.0,,1969
3338,2008-12-12 00:00:00,"Che, El Ar the Argentine",,58000000.0,293708.0,,2008
3339,2009-01-09 00:00:00,"Che, Part 1: The Argentine",Drama,,1733532.0,,2009
3340,2009-01-09 00:00:00,"Che, Part 2: Guerrilla",,,0.0,,2009
3341,2012-12-31 00:00:00,Che sau,,,0.0,,2012
3342,1978-06-09 00:00:00,The Cheap Detective,Comedy,,28221552.0,,1978
3343,2014-03-21 00:00:00,Cheap Thrills,Thriller/Suspense,,36966.0,,2014
3344,2003-12-25 00:00:00,Cheaper by the Dozen,Comedy,40000000.0,138614544.0,,2003
3345,2005-12-21 00:00:00,Cheaper by the Dozen 2,Comedy,60000000.0,82571173.0,,2005
3346,1989-04-21 00:00:00,Checking Out,Comedy,,31000.0,,1989
3347,2006-10-06 00:00:00,Cheech,,,329972.0,,2006
3348,2010-04-20 00:00:00,Cheech & Chong's Hey Watch This,Concert/Performance,,0.0,,2010
3349,2013-04-23 00:00:00,Cheech and Chong's Animated Movie,Comedy,,0.0,,2013
3350,1980-07-18 00:00:00,Cheech & Chong's Next Movie,Comedy,,41675194.0,,1980
3351,1984-07-27 00:00:00,Cheech & Chong's The Corsican Brothers,Comedy,,3772785.0,,1984
3352,2007-05-25 00:00:00,Cheeni Kum,Romantic Comedy,,678792.0,,2007
3353,2012-12-07 00:00:00,Cheerful Weather for the Wedding,Romantic Comedy,,2651.0,,2012
3354,1989-08-18 00:00:00,Cheetah,Adventure,,7882250.0,,1989
3355,2006-11-28 00:00:00,The Cheetah Girls 2,,,0.0,,2006
3356,2014-05-09 00:00:00,Chef,Comedy,,0.0,,2014
3357,2009-10-02 00:00:00,Chelsea on the Rocks,Documentary,,11799.0,,2009
3358,2002-04-19 00:00:00,Chelsea Walls,Drama,,59675.0,,2002
3359,2012-06-01 00:00:00,Chely Wright: Wish Me Away,Documentary,,18618.0,,2012
3360,2012-02-01 00:00:00,The Chemical Brothers: Don't Think,Concert/Performance,,0.0,,2012
3361,2013-08-08 00:00:00,Chennai Express,Romantic Comedy,,5307960.0,,2013
3362,2007-12-31 00:00:00,Cherche Fiance Tout Frais Payes,,,0.0,,2007
3363,2009-06-26 00:00:00,Cheri,Drama,23000000.0,2715657.0,,2009
3364,2002-06-07 00:00:00,Cherish,Comedy,,160268.0,,2002
3365,2012-05-25 00:00:00,Chernobyl Diaries,Horror,1000000.0,18119640.0,Play,2012
3366,2013-12-31 00:00:00,The Cherokee Word for Water,,,0.0,,2013
3367,1999-12-10 00:00:00,Cherry,Romantic Comedy,,0.0,,1999
3368,2010-10-08 00:00:00,Cherry,Drama,,11362.0,,2010
3369,1987-01-01 00:00:00,Cherry 2000,Action,,14000.0,,1987
3370,2007-07-03 00:00:00,Cherry Crush,Thriller/Suspense,,0.0,,2007
3371,2002-02-22 00:00:00,The Cherry Orchard,Drama,,131188.0,,2002
3372,2012-07-10 00:00:00,Cherry Bomb,Action,,0.0,,2012
3373,2009-12-31 00:00:00,The Battle of Red Cliff,Action,,0.0,,2009
3374,2013-03-29 00:00:00,Chi zi Xi zi Pi zi,Comedy,,0.0,,2013
3375,2002-12-27 00:00:00,Chicago,Musical,30000000.0,170687518.0,,2002
3376,2008-02-29 00:00:00,Chicago 10,Documentary,,176545.0,,2008
3377,2012-12-31 00:00:00,The Chicago 8,Drama,,0.0,,2012
3378,2004-10-05 00:00:00,Chicago Bears - Super Bowl Shuffle,Concert/Performance,,0.0,,2004
3379,1998-09-11 00:00:00,Chicago Cab,Comedy,,5000.0,,1998
3380,2011-05-31 00:00:00,Chicago Cubs: The Heart & Soul of Chicago,Documentary,,0.0,,2011
3381,2009-12-31 00:00:00,Chicago Overcoat,Action,,0.0,,2009
3382,2011-12-06 00:00:00,Chicago The Band Presents an Evening of Holiday Music and Greatest Hits,Concert/Performance,,0.0,,2011
3383,2011-10-18 00:00:00,Chick Magnet,Comedy,,0.0,,2011
3384,2012-12-31 00:00:00,Chick Magnets,,,0.0,,2012
3385,2005-11-04 00:00:00,Chicken Little,Adventure,60000000.0,135386665.0,,2005
3386,2000-06-21 00:00:00,Chicken Run,Adventure,42000000.0,106793915.0,,2000
3387,2012-02-10 00:00:00,Chico & Rita,Multiple Genres,,197785.0,,2012
3388,2000-12-31 00:00:00,Chiedimi se Sono Felice,Comedy,,0.0,,2000
3389,1972-12-31 00:00:00,Godzilla vs. Gigan,,,0.0,,1972
3390,1986-10-03 00:00:00,Children of a Lesser God,Drama,,31853080.0,,1986
3391,2000-06-09 00:00:00,The Children of Chabannes,Documentary,,33413.0,,2000
3392,2008-05-23 00:00:00,The Children of Huang Shi,Drama,20000000.0,1031872.0,,2008
3393,2010-03-12 00:00:00,Children of Invention,,,11183.0,,2010
3394,2006-12-25 00:00:00,Children of Men,Thriller/Suspense,76000000.0,35552383.0,,2006
3395,2013-12-31 00:00:00,Children of Sorrow,Horror,,0.0,,2013
3396,1984-03-09 00:00:00,Children of the Corn,Horror,,14600000.0,,1984
3397,2009-10-06 00:00:00,Children of the Corn,,,0.0,,2009
3398,2011-12-31 00:00:00,Children Of The Corn: Genesis,Horror,,0.0,,2011
3399,1993-01-29 00:00:00,Children of the Corn II: The Final Sacrifice,Horror,,6953340.0,,1993
3400,1997-04-30 00:00:00,Children of the Revolution,Comedy,,845391.0,,1997
3401,2002-10-18 00:00:00,Children on Their Birthdays,Drama,,54912.0,,2002
3402,2009-10-06 00:00:00,The Children,,,0.0,,2009
3403,2010-12-31 00:00:00,The Child's Eye,,,0.0,,2010
3404,1988-11-09 00:00:00,Child's Play,Horror,9000000.0,33244684.0,,1988
3405,1990-11-09 00:00:00,Child's Play 2,Horror,13000000.0,26904572.0,,1990
3406,1991-08-30 00:00:00,Child's Play 3,Horror,,14250380.0,,1991
3407,1998-12-31 00:00:00,"Chile, Obstinate Memory",,,0.0,,1998
3408,2009-12-31 00:00:00,Chilgeup gongmuwon,,,0.0,,2009
3409,1999-09-01 00:00:00,Chill Factor,Action,34000000.0,11263966.0,,1999
3410,2007-09-04 00:00:00,Chill Out Scooby-Doo!,,,0.0,,2007
3411,2011-07-08 00:00:00,Chillar Party,Comedy,,6330.0,,2011
3412,2011-10-31 00:00:00,Chillerama,Horror,,0.0,,2011
3413,2012-04-20 00:00:00,Chimpanzee,Documentary,,28965459.0,Play,2012
3414,2008-12-31 00:00:00,Chîmu bachisuta no eikô,,,0.0,,2008
3415,2007-01-19 00:00:00,China Blue,Documentary,,12185.0,,2007
3416,1990-11-02 00:00:00,China Cry: A True Story,Drama,,3254801.0,,1990
3417,1987-09-25 00:00:00,China Girl,Drama,,918055.0,,1987
3418,2012-07-06 00:00:00,China Heavyweight,Documentary,,10550.0,,2012
3419,1991-01-01 00:00:00,China Moon,Thriller/Suspense,,3038499.0,,1991
3420,1979-03-16 00:00:00,The China Syndrome,Thriller/Suspense,,35708042.0,,1979
3421,2001-07-27 00:00:00,China: The Panda Adventure,Drama,,3708478.0,,2001
3422,1974-06-21 00:00:00,Chinatown,Drama,,23169837.0,,1974
3423,1998-04-17 00:00:00,Chinese Box,Drama,,2265328.0,,1998
3424,2006-05-04 00:00:00,Chinjeolhan geumjassi,Thriller/Suspense,4500000.0,211667.0,,2006
3425,2007-10-12 00:00:00,La Chinoise,,,26803.0,,2007
3426,2003-02-14 00:00:00,Chinwaseon,Drama,,8196.0,,2003
3427,1987-05-22 00:00:00,The Chipmunk Adventure,Adventure,,6804312.0,,1987
3428,2011-12-31 00:00:00,CHiPS,Action,,0.0,,2011
3429,2013-01-30 00:00:00,La chispa de la vida,Drama,,0.0,,2013
3430,1970-01-01 00:00:00,Chisum,Western,,6000000.0,,1970
3431,1994-08-31 00:00:00,Chitty Chitty Bang Bang,Musical,,0.0,,1994
3432,2010-03-26 00:00:00,Chloe,Thriller/Suspense,13000000.0,3075255.0,Play,2010
3433,2014-02-28 00:00:00,Chlorine,Comedy,,0.0,,2014
3434,2000-12-15 00:00:00,Chocolat,Drama,25000000.0,71309760.0,,2000
3435,2009-01-30 00:00:00,Chocolate,Action,,14845.0,,2009
3436,2005-09-16 00:00:00,Chocolate: Deep Dark Secrets,Thriller/Suspense,1000000.0,49000.0,,2005
3437,1988-11-18 00:00:00,The Chocolate War,Drama,,303624.0,,1988
3438,2011-10-14 00:00:00,Choejongbyungki Hwal,Action,,40685.0,,2011
3439,2011-08-10 00:00:00,Choi-jong-byeong-gi Hwal,Action,,0.0,,2011
3440,2002-07-12 00:00:00,Choice of Weapons,,,2032.0,,2002
3441,2008-09-26 00:00:00,Choke,Comedy,,2926565.0,,2008
3442,2007-11-09 00:00:00,Choking Man,Drama,,5474.0,,2007
3443,2004-08-27 00:00:00,Chooch,Comedy,,30792.0,,2004
3444,2011-03-18 00:00:00,Choose,Horror,,0.0,,2011
3445,2008-10-10 00:00:00,Choose Connor,Drama,,5788.0,,2008
3446,1984-08-29 00:00:00,Choose Me,Comedy,,2490233.0,,1984
3447,2011-12-27 00:00:00,CHOP,Black Comedy,,0.0,,2011
3448,2008-02-27 00:00:00,Chop Shop,Drama,,123731.0,,2008
3449,2001-10-05 00:00:00,Chop Suey,Documentary,,179914.0,,2001
3450,2001-04-11 00:00:00,Chopper,Drama,,234259.0,,2001
3451,2008-12-31 00:00:00,Chops,Documentary,,0.0,,2008
3452,2004-11-26 00:00:00,Les Choristes,Drama,5500000.0,3629758.0,,2004
3453,1985-12-10 00:00:00,A Chorus Line,Musical,,14202899.0,,1985
3454,1989-08-18 00:00:00,A Chorus of Disapproval,Comedy,,216000.0,,1989
3455,2013-12-31 00:00:00,Chosen,Drama,,0.0,,2013
3456,2008-12-31 00:00:00,The Chosen One,Comedy,,0.0,,2008
3457,2010-12-31 00:00:00,The Chosen One,,,0.0,,2010
3458,2008-06-13 00:00:00,Chris and Don: A Love Story,Documentary,,216110.0,,2008
3459,2013-01-22 00:00:00,Chris Hardwick: Mandroid,Concert/Performance,,0.0,,2013
3460,2015-03-31 00:00:00,Christ the Lord,Drama,,0.0,,2015
3461,1971-12-31 00:00:00,The Christian Licorice Store,Drama,,0.0,,1971
3462,1983-12-09 00:00:00,Christine,Horror,,21200000.0,,1983
3463,2009-11-10 00:00:00,Christmas Angel,,,0.0,,2009
3464,2006-10-27 00:00:00,Christmas at Maxwell's,Drama,,8370.0,,2006
3465,2010-12-31 00:00:00,The Christmas Bunny,,,0.0,,2010
3466,2013-11-15 00:00:00,The Christmas Candle,Adventure,,1632000.0,,2013
3467,2006-11-04 00:00:00,A Christmas Carol,,190000000.0,0.0,,2006
3468,2008-11-11 00:00:00,The Christmas Cottage,Drama,,0.0,,2008
3469,2013-12-31 00:00:00,Christmas for a Dollar,Documentary,,0.0,,2013
3470,2010-10-19 00:00:00,Christmas Gift for You from Phil Spector,Concert/Performance,,0.0,,2010
3471,2010-10-19 00:00:00,A Christmas Gift of Love,Concert/Performance,,0.0,,2010
3472,1937-12-31 00:00:00,Christmas Greetings of 1937,,,0.0,,1937
3473,1938-12-31 00:00:00,Christmas Greetings of 1938,,,0.0,,1938
3474,2012-11-09 00:00:00,Christmas in Compton,Comedy,,0.0,,2012
3475,2005-11-04 00:00:00,Christmas in the Clouds,Comedy,,279225.0,,2005
3476,2007-11-09 00:00:00,Christmas in Wonderland,Comedy,,78566.0,,2007
3477,2011-12-31 00:00:00,A Christmass Kiss,,,0.0,,2011
3478,2011-10-11 00:00:00,Christmas Lodge,,,0.0,,2011
3479,2012-12-31 00:00:00,Christmas Miracle,Drama,,0.0,,2012
3480,2008-09-12 00:00:00,Christmas on Mars,Musical,,5692.0,,2008
3481,2012-12-31 00:00:00,Christmas Oragnes,,,0.0,,2012
3482,2009-11-10 00:00:00,A Christmas Proposal,,,0.0,,2009
3483,2012-10-30 00:00:00,A Christmas Story 2,Comedy,,0.0,,2012
3484,1983-11-18 00:00:00,A Christmas Story,Comedy,3250000.0,20605209.0,,1983
3485,2009-11-03 00:00:00,Christmas Town,,,0.0,,2009
3486,2012-12-31 00:00:00,Christmas Twister,,,0.0,,2012
3487,2012-12-31 00:00:00,A Christmas Wedding Date,,,0.0,,2012
3488,2011-12-31 00:00:00,A Christmas Wedding Tale,,,0.0,,2011
3489,2010-10-19 00:00:00,Christmas With Johnny Cash,Concert/Performance,,0.0,,2010
3490,2004-11-24 00:00:00,Christmas with the Kranks,Comedy,50000000.0,73701902.0,,2004
3491,1992-08-21 00:00:00,Christopher Columbus: The Discovery,Adventure,,8251071.0,,1992
3492,2011-12-31 00:00:00,Chromeskull: Laid to Rest,Horror,,0.0,,2011
3493,2005-12-31 00:00:00,Chromophobia,Drama,,0.0,,2005
3494,2012-02-03 00:00:00,Chronicle,Thriller/Suspense,12000000.0,64575175.0,Play,2012
3495,2008-05-16 00:00:00,The Chronicles of Narnia: Prince Caspian,Adventure,225000000.0,141621490.0,,2008
3496,1988-12-31 00:00:00,The Chronicles of Narnia,Drama,,0.0,,1988
3497,2005-12-09 00:00:00,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure,180000000.0,291710957.0,,2005
3498,2010-12-10 00:00:00,The Chronicles of Narnia: The Voyage of the Dawn Treader,Adventure,155000000.0,104386950.0,Play,2010
3499,2004-06-11 00:00:00,The Chronicles of Riddick,Adventure,120000000.0,57712751.0,,2004
3500,2012-06-01 00:00:00,Chroniques sexuelles d'une famille d'aujourd hui,Drama,,0.0,,2012
3501,2009-03-17 00:00:00,Chrysalis,,,0.0,,2009
3502,2005-04-08 00:00:00,Chrystal,Drama,,80701.0,,2005
3503,1981-08-14 00:00:00,Chu Chu and the Philly Flash,,,221898.0,,1981
